date,close
2008-08,4902.5
2008-09,4377.2998
2008-11,4288.0
2008-12,4434.2002
2009-01,4149.6001
2009-02,3830.1001
2009-03,4243.7002
2009-04,4417.8999
2009-05,4249.2002
2009-06,4608.3999
2009-07,4908.8999
2009-08,5133.8999
2009-09,5044.6001
2009-11,5190.7002
2009-12,5412.8999
2010-01,5188.5
2010-02,5354.5
2010-03,5553.2998
2010-04,5188.3999
2010-05,4916.8999
2010-06,5258.0
2010-07,5225.2002
2010-08,5548.6001
2010-09,5675.2002
2010-11,5528.2998
2010-12,5899.8999
2011-01,5862.8999
2011-02,5994.0
2011-03,6069.8999
2011-04,5990.0
2011-05,5945.7002
2011-06,5815.2002
2011-07,5394.5
2011-08,5128.5
2011-09,5544.2002
2011-11,5505.3999
2011-12,5572.2998
2012-01,5681.6001
2012-02,5871.5
2012-03,5737.7998
2012-04,5320.8999
2012-05,5571.2002
2012-06,5635.2998
2012-07,5711.5
2012-08,5742.1001
2012-09,5782.7002
2012-11,5866.7998
2012-12,5897.7998
2013-01,6276.8999
2013-02,6360.7998
2013-03,6430.1001
2013-04,6583.1001
2013-05,6215.5
2013-06,6621.1001
2013-07,6412.8999
2013-08,6462.2002
2013-09,6731.3999
2013-11,6650.6001
2013-12,6749.1001
2014-01,6510.3999
2014-02,6809.7002
2014-03,6780.0
2014-04,6844.5
2014-05,6743.8999
2014-06,6730.1001
2014-07,6819.7998
2014-08,6622.7002
2014-09,6546.5
2014-11,6722.6001
2014-12,6566.1001
2015-01,6749.3999
2015-02,6946.7002
2015-03,6960.6001
2015-04,6984.3999
2015-05,6521.0
2015-06,6696.2998
2015-07,6247.8999
2015-08,6061.6001
2015-09,6361.1001
2015-11,6356.1001
2015-12,6242.2998
2016-01,6083.7998
2016-02,6097.1001
2016-03,6241.8999
2016-04,6230.7998
2016-05,6504.2998
2016-06,6724.3999
2016-07,6781.5
2016-08,6899.2998
2016-09,6954.2002
2016-11,6783.7998
2016-12,7142.7998
2017-01,7099.2002
2017-02,7263.3999
2017-03,7203.8999
2017-04,7520.0
2017-05,7312.7002
2017-06,7372.0
2017-07,7430.6001
2017-08,7372.7998
2017-09,7493.1001
2017-11,7326.7002
2017-12,7687.7998
2018-01,7533.6001
2018-02,7231.8999
2018-03,7509.2998
2018-04,7678.2002
2018-05,7636.8999
2018-06,7748.7998
2018-07,7432.3999
2018-08,7510.2002
2018-09,7128.1001
2018-11,6980.2002
2018-12,6728.1001
2019-01,6968.8999
2019-02,7074.7002
2019-03,7418.2002
2019-04,7161.7002
2019-05,7425.6001
2019-06,7586.7998
2019-07,7207.2002
2019-08,7408.2002
2019-09,7248.3999
2019-11,7346.5
2019-12,7542.3999
2020-01,7286.0
2020-02,6580.6001
2020-03,5901.2002
2020-04,6076.6001
2020-05,6169.7002
2020-06,5897.7998
2020-07,5963.6001
2020-08,5866.1001
2020-09,5577.2998
2020-11,6266.2002
2020-12,6460.5
2021-01,6407.5
2021-02,6483.3999
2021-03,6969.7998
2021-04,7022.6001
2021-05,7037.5
2021-06,7032.2998
2021-07,7119.7002
2021-08,7086.3999
2021-09,7237.6001
2021-11,7059.5
2021-12,7384.5
2022-01,7464.3999
2022-02,7458.2998
2022-03,7544.6001
2022-04,7607.7002
2022-05,7169.2998
2022-06,7423.3999
2022-07,7284.2002
2022-08,6893.7998
2022-09,7094.5
2022-11,7573.1001
2022-12,7451.7002
2023-01,7771.7002
2023-02,7876.2998
2023-03,7870.6001
2023-04,7446.1001
2023-05,7531.5
2023-06,7699.3999
2023-07,7439.1001
2023-08,7608.1001
2023-09,7321.7002
2023-11,7453.7998
2023-12,7733.2002
2024-01,7630.6001
2024-02,7630.0
2024-03,8144.1001
2024-04,8275.4004
2024-05,8164.1001
2024-06,8368.0
2024-07,8376.5996
2024-08,8237.0
2024-09,8110.1001
2024-11,8287.2998
2024-12,8173.0
2025-01,8674.0
2025-02,8809.7002
2025-03,8494.9004
2025-04,8772.4004
2025-05,8761.0
2025-06,9132.7998
2025-07,9187.2998
2025-08,9350.4004
2025-09,9717.2998
2025-11,9720.5
2025-12,9931.4004
2026-01,10223.5
2026-02,10910.5996
2026-03,10378.7998
2026-04,10409.2998
2026-05,10497.0996
2026-06,10868.0996
2026-07,10901.0996
2026-08,10901.0898
